trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1218,False,"{'a': 0.5, 'e': 0.15417004692162953}",20,7,22.39266076514017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.1539335687052538}",20,9,22.352517506703734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.15369745321787717}",20,9,-3.4964497323539314,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.1534616999031173}",30,16,27.302429325364923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.15322630820544514}",30,18,22.100790579166535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.15299127757018377}",25,9,14.208210377616448,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.15275660744350714}",25,11,19.128277499732693,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.15252229727243857}",20,6,14.288197009054374,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.1522883465048498}",30,13,30.82269531146834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.1520547545894592}",20,13,11.872968636055045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.15182152097583093}",20,11,11.807196293703106,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.15158864511437345}",30,20,23.06817997588364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.15135612645633809}",20,0,-42.46518478565213,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1231,False,"{'a': 0.5, 'e': 0.15112396445381804}",25,9,19.580019088258933,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.1508921585597468}",30,22,15.588357623215618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.15066070822789712}",20,12,15.107945352946205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.15042961291287946}",20,13,1.6006501935983901,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.15019887207014093}",25,15,3.6404863794878892,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.14996848515596395}",25,8,10.559092936083948,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.14973845162746482}",20,10,5.74429458781779,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.1495087709425927}",20,0,23.394524826834072,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 0.14927944256012804}",30,8,31.276125752578576,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.1490504659396816}",20,4,17.657852327816816,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.14882184054169292}",25,6,34.09316186067498,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.14859356582742922}",25,11,27.389032543378093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.14836564125898405}",20,7,22.6445984191624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.14813806629927606}",25,8,30.802382043440975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.14791084041204772}",25,9,-12.272907005989461,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.147683963061864}",25,10,-15.151795766533134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1247,False,"{'a': 0.5, 'e': 0.1474574337141112}",20,16,5.850144811444822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.1472312518349957}",25,13,21.17214318945395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.1470054168915426}",25,13,8.635049443419046,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.1467799283515945}",20,12,18.647642484123484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.14655478568381033}",25,6,21.78954109743986,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.146329988357664}",20,10,21.739540999049407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.14610553584344316}",30,17,23.4322392785124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.14588142761224798}",25,11,25.872582916722173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.14565766313599}",20,3,-14.88767719011227,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1256,False,"{'a': 0.5, 'e': 0.14543424188739057}",25,13,23.720970730216624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.14521116333998008}",25,18,17.282299685958066,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.1449884269680962}",20,9,11.122906076228475,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.14476603224688314}",20,0,24.809968928544038,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1260,False,"{'a': 0.5, 'e': 0.14454397865229002}",20,15,8.49844486312081,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.14432226566106984}",20,13,-13.580527614270059,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.14410089275077823}",20,12,3.3396111319252806,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.1438798593997721}",20,9,21.04243648612753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.1436591650872086}",30,24,12.91253317626342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.14343880929304373}",25,10,7.318459940957523,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.14321879149803118}",25,16,18.607768524796136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.14299911118372108}",25,20,11.627146160291007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.14277976783245883}",20,11,3.4731561629490053,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.14256076092738393}",25,14,5.707175977683049,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.14234208995242847}",20,4,18.09290997943211,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.14212375439231636}",20,0,23.410349210783384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1272,False,"{'a': 0.5, 'e': 0.1419057537325617}",25,16,16.226292448996926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.14168808745946787}",30,20,17.926502147780223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.14147075506012613}",30,18,-31.87303530252715,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1275,False,"{'a': 0.5, 'e': 0.1412537560224145}",25,16,1.5777981307463973,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.14103708983499655}",20,10,17.46351255264594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.14082075598732013}",20,7,15.937320220021249,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.14060475396961633}",25,15,21.676152214195337,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.14038908327289798}",20,8,22.8423771642172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.1401737433889588}",20,0,29.05218827407244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.13995873381037197}",20,12,-2.696907498988558,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.13974405403048895}",20,15,-2.4363957509055636,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.1395297035434385}",20,9,-21.263961712126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1284,False,"{'a': 0.5, 'e': 0.1393156818441251}",25,17,15.385927389021942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.1391019884282282}",35,15,15.89286323652726,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.13888862279220068}",20,14,-1.5031635746444645,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.1386755844332678}",20,12,15.361939006923187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.13846287284942616}",25,7,15.455390892719318,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.13825048753944216}",20,13,-7.400455635414469,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.13803842800285124}",20,0,17.93991840766855,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1291,False,"{'a': 0.5, 'e': 0.1378266937399563}",20,7,25.380866548043702,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.1376152842518269}",20,12,7.791266852007799,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.13740419904029771}",20,0,-21.805442098493046,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1294,False,"{'a': 0.5, 'e': 0.13719343760796768}",25,1,19.680475735609182,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.13698299945819867}",25,0,-16.02425335623987,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1296,False,"{'a': 0.5, 'e': 0.1367728840951143}",20,3,31.39620779007523,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.1365630910235988}",25,14,19.160068391184623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.1363536197492958}",25,1,-15.971333287679453,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1299,False,"{'a': 0.5, 'e': 0.13614446977860742}",25,12,9.460395218890802,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.13593564061869262}",20,10,4.9689363666970285,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.13572713177746648}",20,11,15.536709481722317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.13551894276359894}",25,13,0.5150343100204693,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.13531107308651338}",20,14,2.5020042543527574,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.1351035222563858}",30,18,21.938059379956265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.13489628978414359}",20,6,16.886368910264437,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.13468937518146415}",25,19,12.802567152629582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.13448277796077396}",25,15,17.02761638904955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.13427649763524754}",20,4,28.081205585006774,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.13407053371880595}",25,12,7.368985927367618,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.13386488572611588}",20,3,26.73750926394674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.13365955317258846}",25,10,23.517565647009913,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.13345453557437822}",25,1,-5.696219406159472,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1313,False,"{'a': 0.5, 'e': 0.13324983244838173}",20,10,13.047428314396917,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.1330454433122366}",20,16,7.400259510188052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.13284136768432045}",25,13,20.669242651631365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.13263760508374947}",30,17,26.430097629615084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.13243415503037756}",20,3,29.84711494752843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.13223101704479506}",25,8,22.641406374846433,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.1320281906483278}",20,8,0.33804099030602464,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.1318256753630357}",30,24,11.578806774880487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.13162347071171174}",20,13,14.064974515768508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.1314215762178811}",25,3,2.1553009147599798,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.1312199914057996}",30,13,21.012305386383844,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.13101871580045288}",25,0,-22.174618928233183,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1325,False,"{'a': 0.5, 'e': 0.13081774892755513}",25,0,14.831706519832048,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1326,False,"{'a': 0.5, 'e': 0.1306170903135482}",20,11,3.534683360926782,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.13041673948560017}",20,8,22.3598879830245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.13021669597160437}",20,12,14.397347448910006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.13001695930017843}",20,12,13.989668197499107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.1298175290006629}",20,3,28.94172115534574,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.12961840460312032}",25,15,23.494568826096618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.12941958563833397}",20,10,20.534898949561,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.12922107163780702}",25,1,-4.991267044002077,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1334,False,"{'a': 0.5, 'e': 0.12902286213376113}",20,7,-18.65393257762585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.5, 'e': 0.1288249566591354}",30,19,7.682183117579412,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.12862735474758563}",20,8,17.385619354358248,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.12843005593348267}",30,15,-11.100811189052465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.12823305975191163}",20,14,-20.33085721626845,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.1280363657386708}",35,18,33.61483640308682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.12783997343027056}",25,13,3.8947654195113897,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.12764388236393212}",20,0,16.785856836968645,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1342,False,"{'a': 0.5, 'e': 0.12744809207758648}",25,15,19.835840623811023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.12725260210987363}",25,15,16.95372585253853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.12705741200014103}",20,7,25.719394314602578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.12686252128844278}",25,14,13.260034371149326,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.1266679295155384}",35,26,18.921973550847785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.1264736362228921}",20,0,-20.744981231915236,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1348,False,"{'a': 0.5, 'e': 0.1262796409526711}",25,13,-7.706842604944974,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.12608594324774505}",20,14,-0.8302192253523648,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.1258925426516848}",20,15,-2.7633358619149853,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.12569943870876124}",25,15,5.754739913058296,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.12550663096394432}",25,17,14.147886322438547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.12531411896290187}",20,2,-16.91299905292605,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1354,False,"{'a': 0.5, 'e': 0.12512190225199885}",25,16,14.452528388675448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.12492998037829575}",30,18,9.951472458895001,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.12473835288954796}",30,17,-17.16013807806392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1357,False,"{'a': 0.5, 'e': 0.1245470193342046}",20,15,8.065475025954314,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.12435597926140733}",20,16,8.773152725857459,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.12416523222098934}",20,12,16.4043961542782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.12397477776347449}",20,5,5.717880172255001,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.12378461544007592}",25,15,9.36071009071844,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.1235947448026952}",20,10,16.32052236681153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.12340516540392119}",20,13,14.06328851059356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.12321587679702917}",20,0,-26.027359730221086,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1365,False,"{'a': 0.5, 'e': 0.1230268785359795}",20,0,2.7127616899818126,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1366,False,"{'a': 0.5, 'e': 0.1228381701754167}",20,10,9.397003601998767,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.12264975127066857}",20,7,24.075675815193396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.12246162137774483}",20,7,26.57105147276648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.12227378005333626}",35,23,-19.130196462079372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1370,False,"{'a': 0.5, 'e': 0.12208622685481361}",25,18,-28.11029938045686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1371,False,"{'a': 0.5, 'e': 0.12189896134022668}",20,7,25.160443329999623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.12171198306830305}",20,7,-20.88752958399734,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.12152529159844715}",20,15,10.57421140993277,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.12133888649073934}",25,12,27.982810393199728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.1211527673059347}",30,7,10.302874745471382,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.12096693360546204}",20,16,6.802099242381815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.12078138495142283}",20,11,-27.294700680758684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1378,False,"{'a': 0.5, 'e': 0.12059612090659043}",20,8,16.227230524744655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.12041114103440864}",20,5,-19.550051039544844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1380,False,"{'a': 0.5, 'e': 0.12022644489899093}",25,7,30.524293746794825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.1200420320651195}",20,1,26.721379597454593,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.11985790209824397}",30,13,21.272837883449753,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.11967405456448058}",20,7,25.146466349953947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.11949048903061098}",20,14,10.336655050392002,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.11930720506408156}",35,18,25.274158026377673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.11912420223300199}",35,21,19.952267332615946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.11894148010614443}",20,6,27.977255280781907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.11875903825294264}",20,6,18.458069487694136,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.11857687624349063}",30,3,-20.909671954372648,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
1390,False,"{'a': 0.5, 'e': 0.11839499364854195}",25,11,23.307864730939073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.11821339003950845}",25,19,11.129295881894594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.11803206498845958}",20,9,-20.328233238851094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1393,False,"{'a': 0.5, 'e': 0.117851018068121}",25,12,-20.29645872637996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1394,False,"{'a': 0.5, 'e': 0.11767024885187377}",25,15,23.94036897586297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.11748975691375349}",25,3,-4.0530209148842005,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1396,False,"{'a': 0.5, 'e': 0.11730954182844897}",20,9,17.305268886412534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.11712960317130146}",20,15,8.6318697307053,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.11694994051830354}",25,16,18.01227575864083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.1167705534460983}",20,7,21.00637660912469,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.11659144153197805}",25,11,22.025751071802215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
